id_record,News_Title,Link,Source,Country_ID,Keyword
1231,"Reject cheap wages 2022, thousands of workers in Brebes held a demonstration",https://regional.kompas.com/read/2021/11/22/134955178/tolak-upah-murah-2022-ribuan-buruh-di-brebes-gelar-aksi-unjuk-rasa,Kompas.com - Kompas.com,ID,low wages
1232,Rules for correct and fair periodic salary increases according to the regulation,https://tirto.id/aturan-kenaikan-gaji-berkala-yang-benar-dan-adil-sesuai-peraturan-gog3,Tirto.id,ID,low wages
1233,JKK BPJS Employment Contributions: Details to Delay Fines,https://money.kompas.com/read/2021/11/24/154116726/iuran-jkk-bpjs-ketenagakerjaan-rincian-hingga-denda-keterlambatan?page=all,Kompas.com - Kompas.com,ID,low wages
1234,How to Calculate BPJS Employment Contributions by Companies and Workers,https://newssetup.kontan.co.id/news/cara-menghitung-iuran-bpjs-ketenagakerjaan-oleh-perusahaan-dan-pekerja?page=all,KONTAN,ID,low wages
1235,"Economy Gig Phenomenon, Migrant Workers Magnet, Between Blessings and Disasters",https://www.kompasiana.com/www.acehdigest.com/625e9dcc3794d107e17e84f3/thr-kompasiana-dilema-pekerja-imigran-gaji-besar-dan-bahaya-perdagangan-manusia,Kompasiana.com - Kompasiana.com,ID,casual worker
1236,"The minimum wage system for Australian farm workers starts at the end of April, the price of food ingredients will rise",https://www.tempo.co/abc/7504/sistem-upah-minimum-untuk-pekerja-pertanian-australia-dimulai-akhir-april-harga-bahan-makanan-bakal-naik,Tempo.co,ID,casual worker
1237,A teenager sued Subway in Australia regarding the work agreement 'sucking blood',https://news.detik.com/abc-australia/d-6017639/seorang-remaja-menggugat-subway-di-australia-terkait-perjanjian-kerja-menghisap-darah,detikNews,ID,casual worker
1238,5 inspiration outfit with a quadrilateral veil model,https://www.republika.co.id/berita/ra9pld423/5-inspirasi-outfit-dengan-model-kerudung-segi-empat,Republika Online,ID,casual worker
1239,Psychology test: Who is the boss of the three men in the picture?The logic intelligence test that you have,https://tasikmalaya.pikiran-rakyat.com/belia/pr-064276101/tes-psikologi-siapa-bos-dari-ketiga-pria-dalam-gambar-uji-kecerdasan-logika-yang-anda-miliki,Pikiran Rakyat Tasikmalaya,ID,casual worker
1240,"While crying, Suho EXO thank you for EXO-L in Teaser 'it's live'",https://yoursay.suara.com/entertainment/2022/04/15/065340/sambil-menangis-suho-exo-ucapkan-terima-kasih-untuk-exo-l-di-teaser-its-live,Yoursay,ID,casual worker
1241,"Rules for Pension Fund Allowances Changed, This must be known to Indonesian Workers in Australia",https://news.detik.com/abc-australia/d-5947094/aturan-tunjangan-dana-pensiun-berubah-ini-yang-harus-diketahui-pekerja-asal-ri-di-australia,detikNews,ID,casual worker
1242,The reaction of Indonesian young workers regarding changes in wages for fruit pickers in Australia,https://www.tempo.co/abc/7133/reaksi-pekerja-muda-indonesia-mengenai-perubahan-upah-bagi-pemetik-buah-di-australia,Tempo.co,ID,casual worker
1243,"For the fourth time Melbourne applied Lockdown, casual workers and small businesses back to panic",https://www.tempo.co/abc/6624/untuk-keempat-kalinya-melbourne-berlakukan-lockdown-pekerja-kasual-dan-usaha-kecil-kembali-panik,Tempo.co,ID,casual worker
1244,Working system four days a week in the Canberra region proposed to parliament,https://www.tempo.co/abc/7433/sistem-kerja-empat-hari-seminggu-di-wilayah-canberra-diusulkan-ke-parlemen,Tempo.co,ID,casual worker
1245,"Fruit picking salary in Australia is IDR 250 thousand per hour, what is the impact?",https://www.liputan6.com/global/read/4703665/gaji-pemetik-buah-di-australia-rp-250-ribu-per-jam-apa-dampaknya,Liputan6.com,ID,casual worker
1246,Ewa Tawkiku Startup Wins Early Funding of 16 Billion Rupiah,https://dailysocial.id/post/startup-ewa-gajiku-raih-pendanaan-awal-16-miliar-rupiah,Dailysocial.id,ID,casual worker
1247,Market Focus: Foreign Workers vs. Local Workers,https://www.beritasatu.com/ekonomi/794777/fokus-pasar-tenaga-kerja-asing-vs-tenaga-kerja-lokal,BeritaSatu.com,ID,casual worker
1248,'There are deliberately utilizing': Low salary payment violations continue in Australia,https://www.tempo.co/abc/6955/ada-yang-sengaja-memanfaatkan-pelanggaran-pembayaran-gaji-rendah-terus-berlangsung-di-australia,Tempo.co,ID,casual worker
1249,"WFH effect, now employees hope to dress casual to the office",https://www.whiteboardjournal.com/ideas/human-interest/efek-wfh-kini-karyawan-berharap-berpakaian-kasual-ke-kantor/,Whiteboard Journal,ID,casual worker
1250,"Acer Swift 3 Air 3 (SF313-53), Tangguh Performance & Have a 2K screen",https://shopping.tribunnews.com/2022/04/16/acer-swift-3-air-3-sf313-53-performa-tangguh-punya-layar-2k,TribunShopping.com,ID,casual worker
1251,Fashion items to look casual in new offices,https://merahputih.com/post/read/ini-item-fesyen-yang-bisa-digunakan-pada-dress-code-casual-di-kantor-baru,Merah Putih,ID,casual worker
1252,"New rules, Portugal bans boss contact their staff outside working hours",https://lifestyle.kompas.com/read/2021/11/14/093700820/aturan-baru-portugal-larang-bos-hubungi-stafnya-di-luar-jam-kerja?page=all,Kompas.com - Lifestyle Kompas.com,ID,casual worker
1253,Casual Voordurend Batik Production,https://www.republika.co.id/berita/r0b5wk314/produksi-batik-kasual-voordurend,Republika Online,ID,casual worker
1254,"Starting from formal light to freelancer, this is 4 office clothes ideas for Adam",https://biz.kompas.com/read/2021/11/12/195033528/mulai-dari-formal-ringan-hingga-ala-freelancer-ini-4-ide-baju-kantor-bagi-kaum,Kompas.com - Kompas.com,ID,casual worker
1255,"Migrant workers dominated by women, not men",https://jabar.idntimes.com/news/indonesia/azzis-zilkhairil/kok-bisa-pekerja-migran-didominasi-perempuan-bukan-laki-laki,IDN Times Jawa Barat,ID,casual worker
1256,"Play in soap operas from the junior high school window, this portrait of Kiesha Alvaro looks casual |Merdeka.com",https://www.merdeka.com/jabar/main-di-sinetron-dari-jendela-smp-ini-potret-kiesha-alvaro-tampil-kasual.html,Merdeka.com,ID,casual worker
1257,Photo: Indonesian Migrant Workers Live Quarantine in Nagrak Cilincing Flat,https://www.liputan6.com/news/read/4830424/foto-pekerja-migran-indonesia-jalani-karantina-di-rusun-nagrak-cilincing,Liputan6.com,ID,casual worker
1258,War alert!Ukrainian civilians become reserve soldiers,https://www.cnbcindonesia.com/news/20220130125607-4-311572/siaga-perang-warga-sipil-ukraina-jadi-tentara-cadangan,CNBC Indonesia,ID,casual worker
1259,2 Training Materials for Young Workers Tourism Sector and Hospitality,https://www.liputan6.com/lifestyle/read/4890863/2-materi-pelatihan-untuk-pekerja-muda-sektor-pariwisata-dan-hospitality,Liputan6.com,ID,casual worker
1260,Audio + from RCTI + ready to accompany workers for wFH again,https://celebrity.okezone.com/read/2022/02/09/205/2544490/audio-dari-rcti-siap-menemani-pekerja-untuk-wfh-lagi,Okezone Celebrity,ID,casual worker
1261,"Old wfh, tips to prepare mentally before returning to the office",https://lifestyle.kompas.com/read/2021/11/16/191940520/lama-wfh-tips-menyiapkan-mental-sebelum-kembali-ke-kantor?page=all,Kompas.com - Lifestyle Kompas.com,ID,casual worker
1262,This is the employment reported many exploit Australian migrants,https://www.tempo.co/abc/6201/inilah-lapangan-kerja-yang-dilaporkan-banyak-mengeksploitasi-migran-australia,Tempo.co,ID,casual worker
1263,British study said ideal work criteria: Rp70 million / month salary,https://www.cnnindonesia.com/gaya-hidup/20211129104942-277-727279/studi-inggris-ungkap-kriteria-pekerjaan-ideal-gaji-rp70-juta-bulan,CNN Indonesia,ID,casual worker
1264,Photo: The factory atmosphere knows when a production strike,https://www.liputan6.com/news/read/4892734/foto-suasana-pabrik-tahu-saat-mogok-produksi,News Liputan6.com - Liputan6.com,ID,casual worker
1265,"Moved by the MPR Chairperson, 8 Saaih Halilintar Portrait with a Unique Style But Kece",https://www.wowkeren.com/berita/tampil/00415682.html,Wowkeren Hiburan,ID,casual worker
1266,"Uniqlo Open Uniqlo Manager Job Vacancies for Candidate Batch 12, for Bachelor, check the Terms and Link Links",https://magetan.pikiran-rakyat.com/ekonomi/pr-2243797006/uniqlo-buka-lowongan-kerja-uniqlo-manager-candidate-batch-12untuk-sarjana-cek-syarat-dan-link-daftarnya,Portal Magetan - Portal Magetan,ID,casual worker
1267,"'Increasing salary boss', aspirations for Indomusikteam members represent Indonesian workers",https://www.grid.id/read/043156260/naik-gaji-boss-aspirasi-unik-anggota-indomusik-team-mewakili-pekerja-indonesia?page=all,Grid.ID,ID,casual worker
1268,"15 kinds of unemployment and for example, complete explanation",https://hot.liputan6.com/read/4570265/15-macam-macam-pengangguran-dan-contohnya-lengkap-penjelasannya,Hot Liputan6.com - Liputan6.com,ID,casual worker
1269,Acquaintance with Ayane Kurihara badminton athletes who are now an office worker,https://lifestyle.okezone.com/read/2021/12/27/194/2523356/kenalan-dengan-atlet-bulutangkis-ayane-kurihara-yang-kini-jadi-pekerja-kantoran,Okezone.com,ID,casual worker
1270,"Top 3 News Today: Changi Airport Worker Confirmed Positive Covid-19 Omicron variants, Singapore prepares to face a case surge",https://www.liputan6.com/lifestyle/read/4734132/top-3-berita-hari-ini-pekerja-bandara-changi-terkonfirmasi-positif-covid-19-varian-omicron-singapura-bersiap-hadapi-lonjakan-kasus,Liputan6.com,ID,casual worker
1271,"Nicknamed King Fancam NCT, like this a series of shotaro charms who are boyfriendable",https://www.wowkeren.com/berita/tampil/00401112.html,Wowkeren Media,ID,casual worker
1272,"Airport style fashion 13 idol k-pop, glamorous to casual",https://www.brilio.net/selebritis/gaya-airport-fashion-13-idol-k-pop-glamor-hingga-kasual-2111308.html,Brilio.net,ID,casual worker
1273,"Ladies, These Are 3 Tips on Padan Work Outfit Work Let Your Spirit Work From Office",https://biz.kompas.com/read/2021/10/22/181625028/ladies-ini-3-tips-padu-padan-outfit-kerja-biar-semangat-work-from-office,Kompas.com - Kompas.com,ID,casual worker
1274,"Former friend, 8 charm of azriel hermansyah revealed the reason for the Gaga Muhammad",https://www.wowkeren.com/berita/tampil/00399750.html,Wowkeren Hiburan,ID,casual worker
1275,"Just bring this card to the nearest BRI Bank, workers will get IDR 1 million assistance",https://bangka.tribunnews.com/2021/10/20/cukup-bawa-kartu-ini-ke-bank-bri-terdekat-pekerja-bakal-dapat-bantuan-rp-1-juta,Bangkapos.com,ID,casual worker
1276,"Australia Change the Wage System, Farmers and Fruit Pickers Objection",https://www.tempo.co/abc/5211/australia-ubah-sistem-pengupahan-petani-dan-pemetik-buah-keberatan,Tempo.co,ID,casual worker
1277,List of 4 side work sites for creative workers,https://www.liputan6.com/regional/read/4855598/daftar-4-situs-kerja-sampingan-untuk-pekerja-kreatif,Regional Liputan6.com - Liputan6.com,ID,casual worker
1278,Photo: imported LPG predicted to increase,https://www.liputan6.com/bisnis/read/4890063/foto-impor-lpg-diprediksi-alami-peningkatan,Bisnis Liputan6.com - Liputan6.com,ID,casual worker
1279,Nagita Slavina's casual style during a meeting with Turkish football club officials,https://www.liputan6.com/lifestyle/read/4640760/gaya-kasual-nagita-slavina-saat-rapat-dengan-petinggi-klub-sepak-bola-turki,Liputan6.com,ID,casual worker
1280,"Photo: Casual Style Delta Hesti, Simple and Stylish",https://surabaya.liputan6.com/read/4707351/foto-gaya-kasual-delta-hesti-simpel-dan-stylish,Liputan6.com,ID,casual worker
1281,"Popular in Indonesia, this 6 casual style Han Yoo Ra Youtuber South Korea",https://hot.liputan6.com/read/4638388/populer-di-indonesia-ini-6-gaya-kasual-han-yoo-ra-youtuber-korea-selatan,Liputan6.com,ID,casual worker
1282,"China's domination of Nigeria footwear market, Ri wants to Salip!",https://www.cnbcindonesia.com/news/20210618111251-4-254125/china-dominasi-pasar-alas-kaki-nigeria-ri-mau-salip,CNBC Indonesia,ID,casual worker
1283,Casual Style D.o.EXO in Rose music videos,https://www.liputan6.com/lifestyle/read/4616440/gaya-kasual-do-exo-di-video-musik-rose,Liputan6.com,ID,casual worker
1284,Inspiration of Casual Style Lisa Blackpink,https://ruber.id/inspirasi-gaya-kasual-ala-lisa-blackpink/,Ruber.id,ID,casual worker
1285,Why is the transmission of Covid-19 Melbourne different compared to other cities in Australia?,https://www.republika.co.id/berita/qubcg3/kenapa-penularan-covid19-melbourne-berbeda-dibanding-kota-lain-di-australia,Republika Online,ID,casual worker
1286,Photos: Empty shelves in US supermarkets Affected by Omicron and bad weather,https://www.liputan6.com/global/read/4857361/foto-rak-rak-kosong-di-supermarket-as-terdampak-omicron-dan-cuaca-buruk,Liputan6.com,ID,casual worker
1287,"15 causes of unemployment in Indonesia, look at various types",https://hot.liputan6.com/read/4592962/15-penyebab-pengangguran-di-indonesia-simak-macam-macamnya,Hot Liputan6.com - Liputan6.com,ID,casual worker
1288,Why is Melbourne more often experiencing Covid-19 transmission outbreaks?,https://news.detik.com/abc-australia/d-5597216/mengapa-melbourne-lebih-sering-mengalami-wabah-penularan-covid-19,detikNews,ID,casual worker
1289,"7 Ha Seung RI Portrait, the Beautiful Archer who has not felt the popularity of 'All of Us Are Dead'",https://www.wowkeren.com/berita/tampil/00411574.html,Wowkeren Hiburan,ID,casual worker
1290,How 'Gig Economy' creates work uncertainty,https://www.bbc.com/indonesia/vert-cap-41679547,BBC News Indonesia,ID,casual worker
1291,Photo: Russian Air Attack Destroy Maternity Hospital in Ukraine,https://www.liputan6.com/global/read/4908493/foto-serangan-udara-rusia-hancurkan-rumah-sakit-bersalin-di-ukraina,Liputan6.com,ID,casual worker
1292,"Unique and elegant, this recommendation hobo bag suitable for various styles",https://www.parapuan.co/read/533153343/unik-dan-elegan-ini-rekomendasi-hobo-bag-yang-cocok-untuk-berbagai-gaya,Parapuan.co,ID,casual worker
1293,Sentra Atcing Creation Form of State Assistance for Disability Workers,https://www.liputan6.com/disabilitas/read/4645257/sentra-kreasi-atensi-wujud-pendampingan-negara-untuk-pekerja-disabilitas,Liputan6.com,ID,casual worker
1294,Tip on casual-style work clothes for men,https://gaya.tempo.co/read/1195065/tip-padan-pakaian-kerja-bergaya-kasual-untuk-pria,Tempo.co,ID,casual worker
1295,"Cool, the Trenggalek Regency Government Inaugurates 2 New Dinas Clothes by Local MSMEs",https://jatim.liputan6.com/read/4887014/keren-pemkab-trenggalek-resmikan-2-pakaian-dinas-baru-karya-umkm-lokal,Liputan6.com,ID,casual worker
1296,Photo: Earthquake Magnitudo 6.2 Shocks Guatemala,https://www.liputan6.com/global/read/4889306/foto-gempa-magnitudo-62-guncang-guatemala,Global Liputan6.com - Liputan6.com,ID,casual worker
1297,Photo: Bunga Bunga Demonstrators for Italian police amid Covid-19 card protests,https://www.liputan6.com/global/read/4685841/foto-setangkai-bunga-demonstran-untuk-polisi-italia-di-tengah-protes-kartu-covid-19,Liputan6.com,ID,casual worker
1298,The government was asked to prepare a subsidy for Rp. 5 million if extending the emergency PPKM,https://www.liputan6.com/bisnis/read/4605588/pemerintah-diminta-siapkan-subsidi-gaji-rp-5-juta-jika-perpanjang-ppkm-darurat,Liputan6.com,ID,casual worker
1299,What is a lump sum investment strategy?This is the explanation,https://www.bareksa.com/berita/belajar-investasi/2021-04-20/apa-itu-strategi-investasi-lump-sum-ini-penjelasannya,Bareksa.com,ID,casual worker
1300,Photo: Brazil woke up the statue of Jesus Baru in Encantado,https://www.liputan6.com/global/read/4698812/foto-brasil-bangun-patung-yesus-baru-di-encantado,Liputan6.com,ID,casual worker
1301,"Cellphone thieves and shopmates shop employees in Surabaya are recorded by CCTV, this is the characteristics",https://surabaya.tribunnews.com/2022/02/17/pencuri-ponsel-dan-dompet-karyawan-toko-di-surabaya-terekam-cctv-begini-ciri-cirinya,Surya.co.id,ID,casual worker
1302,"Two new laptops MSI target creator professional content, this price",https://infokomputer.grid.id/read/122940702/dua-laptop-anyar-msi-bidik-kreator-konten-profesional-segini-harganya,Info Komputer,ID,casual worker
1303,Photo: Increased delivery of goods at the end of the year,https://www.liputan6.com/bisnis/read/4844418/foto-peningkatan-pengiriman-barang-di-akhir-tahun,Bisnis Liputan6.com - Liputan6.com,ID,casual worker
1304,Photo: Opening Early Year 2022 JCI Strengthens,https://www.liputan6.com/bisnis/read/4850079/foto-pembukaan-awal-tahun-2022-ihsg-menguat,Bisnis Liputan6.com - Liputan6.com,ID,casual worker
1305,"Pen Film Success Awaken Industry, Menparekraf: Have a big impact and absorbent creative workers",https://celebrity.okezone.com/read/2021/12/09/206/2514579/pen-film-sukses-bangkitkan-industri-menparekraf-berdampak-besar-dan-serap-tenaga-kerja-kreatif,Okezone Celebrity,ID,casual worker
1306,5 cool OOTD styles to go to campus or office,https://gensindo.sindonews.com/read/456528/700/5-gaya-ootd-keren-untuk-ke-kampus-atau-ke-kantor-1623755206,GenSINDO,ID,casual worker
1307,Crypto Platform Nobi Wins Early Funding of US $ 4 Million from AC Ventures,https://industri.kontan.co.id/news/platform-kripto-nobi-raih-pendanaan-awal-us-4-juta-dari-ac-ventures,Industri Kontan,ID,casual worker
1308,Photo: Rescue historical objects from the Russian war,https://www.liputan6.com/global/read/4903989/foto-penyelamatan-benda-bersejarah-dari-perang-rusia-ukraina,Ukraina - Liputan6.com,ID,casual worker
1309,10 items that must be owned by new workers,https://www.liputan6.com/bisnis/read/3613168/10-barang-yang-wajib-dimiliki-para-pekerja-baru,Bisnis Liputan6.com - Liputan6.com,ID,casual worker
1310,"Simple and comfortable just not enough, this is what is meant by casual style!",https://stylo.grid.id/read/142429341/simpel-dan-nyaman-saja-enggak-cukup-ini-yang-dimaksud-dengan-gaya-kasual?page=all,Stylo,ID,casual worker
1311,Acer launched a thin Swift and Stylish laptop,https://industri.kontan.co.id/news/acer-meluncurkan-laptop-tipis-swift-dan-stylish,Industri Kontan,ID,casual worker
1312,Photo: Preparation of Legal Wild Race Tracks in Ancol,https://www.liputan6.com/news/read/4857867/foto-persiapan-trek-balap-liar-legal-di-ancol,Liputan6.com,ID,casual worker
1313,"For the boss, find out these 5 tips before applying work in the office |Merdeka.com",https://www.merdeka.com/uang/untuk-para-bos-ketahui-5-tips-ini-sebelum-terapkan-kerja-di-kantor.html,Merdeka.com,ID,casual worker
1314,Melbourne residents will be given Rp3 million if they are silent at home after the Corona test,https://www.tempo.co/abc/5796/warga-melbourne-akan-diberi-rp3-juta-kalau-diam-di-rumah-setelah-tes-corona,Tempo.co,ID,casual worker
1315,Photo: The price of eggs at the level of farmers starts to fall,https://www.liputan6.com/bisnis/read/4839536/foto-harga-telur-di-tingkat-peternak-mulai-turun,Liputan6.com,ID,casual worker
1316,"7 Charm of Kim Seon Ho, who smile makes pounding in 'Hometown Cha-Cha-Cha'",https://www.wowkeren.com/berita/tampil/00383537.html,Wowkeren Media,ID,casual worker
1317,Photo: Japan plans to loosen border rules,https://www.liputan6.com/global/read/4890819/foto-jepang-berencana-longgarkan-aturan-perbatasan,Global Liputan6.com - Liputan6.com,ID,casual worker
1318,"Casual smart fashion inspiration for career women, let's peek!",https://yoursay.suara.com/lifestyle/2021/10/02/221447/inspirasi-fashion-smart-casual-untuk-wanita-karier-yuk-intip,Yoursay,ID,casual worker
1319,Why fuss over the minimum wage?,https://www.thestar.com.my/news/nation/2022/04/19/why-fuss-over-the-minimum-wage,The Star Online,MY,low wages
1320,The crisis of low wages in the US,https://www.oxfamamerica.org/explore/research-publications/the-crisis-of-low-wages-in-the-us/,Oxfam America,MY,low wages
1321,Most workers at large retail and food firms get less than $15 an hour – study,https://www.theguardian.com/us-news/2022/apr/19/how-much-retail-food-companies-pay-workers-per-hour,The Guardian,MY,low wages
1322,"When Quitting Normalizes, Benefit to Low-Wage Workers May Subside",https://www.wsj.com/articles/when-quitting-normalizes-benefit-to-low-wage-workers-may-subside-11650196802,The Wall Street Journal,MY,low wages
1323,"Human trafficking tales: Taser torture, low wages among woes faced by victims",https://www.thestar.com.my/news/nation/2022/04/12/human-trafficking-tales-taser-torture-low-wages-among-woes-faced-by-victims,The Star Online,MY,low wages
1324,Low wage growth in Australia didn’t happen by accident – it’s the system working as intended,https://www.theguardian.com/commentisfree/2022/apr/12/low-wage-growth-in-australia-didnt-happen-by-accident-its-the-system-working-as-intended,The Guardian,MY,low wages
1325,Annelise Orleck on the Global Uprising against Poverty Wages,https://www.shu.edu/english/news/annelise-orleck-lecture.cfm,Seton Hall University,MY,low wages
1326,Weekend Roundup: Wisconsin home care workers grapple with low wages,https://www.wpr.org/weekend-roundup-wisconsin-home-care-workers-grapple-low-wages,Wisconsin Public Radio,MY,low wages
1327,"As salary offers soar, here's how much wages are rising in the Twin Cities",https://www.bizjournals.com/twincities/news/2022/04/19/metros-with-the-most-pay-inflation-twin-cities.html,Minneapolis / St. Paul Business Journal - The Business Journals,MY,low wages
1328,Low-wage workers have paid dearly for Qatar’s glittering World Cup,https://www.theguardian.com/global-development/2022/apr/01/low-wage-workers-have-paid-dearly-for-qatar-world-cup,The Guardian,MY,low wages
1329,"Higher minimum wages cause unemployment, steep inflation? Not...",https://themalaysianreserve.com/2022/03/29/higher-minimum-wages-cause-unemployment-steep-inflation-not-necessarily/,The Malaysian Reserve,MY,low wages
1330,"Workers relate struggle with low wages, rising costs of living",http://www.guardian.co.tt/news/workers-relate-struggle-with-low-wages-rising-costs-of-living-6.2.1481631.20da305349,Trinidad Guardian,MY,low wages
1331,"General strike over prices, low wages shuts services across Greece | Daily Sabah",https://www.dailysabah.com/business/economy/general-strike-over-prices-low-wages-shuts-services-across-greece,Daily Sabah,MY,low wages
1332,"Apple store workers pushing to unionize in New York detail their demands, including a $30 minimum wage",https://fortune.com/2022/04/18/apple-store-workers-unionize-new-york-minimum-pay/,Fortune,MY,low wages
1333,LETTER | Benefits of Golden Age Pension,https://www.malaysiakini.com/letters/618520,Malaysiakini,MY,low wages
1334,Howard University Hospital workers will strike this month due to low wages,https://www.npr.org/2022/04/06/1091087077/howard-university-hospital-workers-strike,NPR,MY,low wages
1335,The pandemic changed everything and nothing about work,https://www.vox.com/the-highlight/22977654/future-of-work-restaurants-retail-hospitality,Vox.com,MY,low wages
1336,San Jose workers rally for higher pay,https://sanjosespotlight.com/san-jose-workers-fleeing-city-others-rally-for-higher-wages/,San José Spotlight,MY,low wages
1337,The country's skilled labor shortage is an equity problem | GUEST COMMENTARY,https://www.baltimoresun.com/opinion/op-ed/bs-ed-op-0420-black-women-build-20220419-46553j344jcuzm4vagfa46rhmq-story.html,Baltimore Sun,MY,low wages
1338,USC custodial staff protest low wages – Annenberg Media,https://www.uscannenbergmedia.com/2022/03/30/usc-custodial-staff-protest-low-wages/,uscannenbergmedia.com,MY,low wages
1339,"Seattle proposes minimum wage for DoorDash, Rover, other gig workers",https://crosscut.com/politics/2022/04/seattle-proposes-minimum-wage-doordash-rover-other-gig-workers,Crosscut,MY,low wages
1340,Will there be enough home health workers for aging Americans?,https://www.marketplace.org/2022/04/08/low-wages-and-high-costs-clash-in-the-home-health-care-crisis-for-aging-americans/,Marketplace,MY,low wages
1341,The three forces driving inflation higher and what it will take to cool them off,https://news.yahoo.com/three-forces-driving-inflation-higher-150549725.html,Yahoo News,MY,low wages
1342,A Wisconsin prisoner sued after his already meager wages were slashed. An appeals court sided with him,https://www.jsonline.com/story/news/2022/04/19/prisoner-sued-over-policy-cutting-already-low-wisconsin-prison-wages/7294616001/,Milwaukee Journal Sentinel,MY,low wages
1343,Inflation has already eroded tomorrow's minimum wage rise – NZ’s low-income workers will need more support,https://theconversation.com/inflation-has-already-eroded-tomorrows-minimum-wage-rise-nzs-low-income-workers-will-need-more-support-178749,The Conversation,MY,low wages
1344,"Low wages, high prices drive multigenerational living",https://www.sctimes.com/story/opinion/2022/04/01/low-wages-high-prices-drive-multigenerational-living/7243094001/,but there's a housing shortage - SC Times,MY,low wages
1345,India's gig economy is failing women workers,https://www.equaltimes.org/india-s-gig-economy-is-failing,Equal Times,MY,low wages
1346,"Dine Brands, Denny's shareholder groups seek pay analyses",https://www.nrn.com/workforce/dine-brands-denny-s-shareholder-groups-seek-pay-analyses,Nation's Restaurant News,MY,low wages
1347,Why are so many women and people of color working in poverty?,https://politicsofpoverty.oxfamamerica.org/how-do-employers-get-away-with-paying-lower-wages/,Oxfam America,MY,low wages
1348,"Despite Poor Wages & Exploitation, Women Continue To Roll Beedi To Sustain Their Families",https://feminisminindia.com/2022/04/20/despite-poor-wages-exploitation-women-continue-to-roll-beedi-to-sustain-their-families/,Feminism In India,MY,low wages
1349,"As inflation rates rise, worker wages lag behind",https://www.wkow.com/news/as-inflation-rates-rise-worker-wages-lag-behind/article_8580049a-bf85-11ec-bcb5-070ef59bc4d7.html,WKOW,MY,low wages
1350,Rising cost of living puts Asian policymakers in the hot seat,https://asia.nikkei.com/Opinion/Rising-cost-of-living-puts-Asian-policymakers-in-the-hot-seat,Nikkei Asia,MY,low wages
1351,"Austin EMS struggling with staffing due to low wages, union says",https://www.kxan.com/news/local/austin/austin-ems-struggling-with-staffing-due-to-low-wages-union-says/,KXAN.com,MY,low wages
1352,Some Care Workers Are Seeing a Bump in Pay. They’re Working to Make It Last.,https://www.nytimes.com/2022/04/16/business/care-workers-unions-wages.html,The New York Times,MY,low wages
1353,Low Wages For Workers Are A Big Reason for Iowa's Child-Care Struggles,https://iowastartingline.com/2022/04/11/low-wages-for-workers-are-a-big-reason-for-iowas-child-care-struggles/,Iowa Starting Line,MY,low wages
1354,Tennessee bans paying low wages to disable people,https://www.bolnews.com/international/2022/04/tennessee-bans-paying-low-wages-to-disable-people/,BOL News,MY,low wages
1355,"New state budget can end low wages, increase productive potential",https://www.euractiv.com/section/politics/short_news/new-state-budget-can-end-low-wages-increase-productive-potential/,EURACTIV,MY,low wages
1356,"Top US CEOs Made 254 Times More Than Median Workers in 2021, Study Shows",https://truthout.org/articles/top-us-ceos-made-254-times-more-than-median-workers-in-2021-study-shows/,Truthout,MY,low wages
1357,"If we want skilled people to keep working in child care, we're going to need to pay them more [editorial]",https://lancasteronline.com/opinion/editorials/if-we-want-skilled-people-to-keep-working-in-child-care-were-going-to-need/article_a19ceedc-bf75-11ec-ae2f-77f16abb970b.html,LNP | LancasterOnline,MY,low wages
1358,"Icahn Blasts Kroger for Low Wages, ‘Torturous’ Pig Crates",https://finance.yahoo.com/news/icahn-nominates-kroger-directors-push-190437788.html,Yahoo Finance,MY,low wages
1359,Immigration & Wages,https://www.nationalreview.com/corner/immigration-and-wages/,National Review,MY,low wages
1360,Applebee's Tone-Deaf Franchise Executive Giddily Says He Can Pay Lower Wages Because Of Inflation And Higher Gas Prices,https://www.forbes.com/sites/jackkelly/2022/03/27/applebees-tone-deaf-executive-giddily-says-he-can-pay-lower-wages-because-of-inflation-and-higher-gas-prices/,Forbes,MY,low wages
1361,"While UK president makes millions, graduate workers earn poverty wages",https://www.kentucky.com/opinion/op-ed/article260545427.html,Lexington Herald Leader,MY,low wages
1362,"FTSE 100 Live: US inflation reaches 8.5%, Deliveroo hits new low, Wages fall in real terms",https://uk.finance.yahoo.com/news/ftse-100-live-wages-fall-064947584.html,Yahoo Finance UK,MY,low wages
1363,National Living Wage and National Minimum Wage: Low Pay Commission Remit 2022 (accessible webpage),https://www.gov.uk/government/publications/national-minimum-wage-and-national-living-wage-low-pay-commission-remit-2022/national-living-wage-and-national-minimum-wage-low-pay-commission-remit-2022-accessible-webpage,GOV.UK,MY,low wages
1364,The Inflation Picture Is Still Unclear: Here’s Why,https://www.nasdaq.com/articles/the-inflation-picture-is-still-unclear%3A-heres-why,Nasdaq,MY,low wages
1365,Academic advisers protest low wages and 'case overload',https://www.alestlelive.com/news/article_f25ccdea-bb9e-11ec-94f4-33e036315200.html,The Alestle,MY,low wages
1366,Employment figures on the rise in Dorset,https://www.bridportnews.co.uk/news/20010002.employment-figures-rise-dorset---amid-concerns-low-wages/,amid concerns about low wages - Bridport and Lyme Regis News,MY,low wages
1367,'Alarming' mass resignations of doctors in Egypt over past three years,https://www.middleeasteye.net/news/egypt-doctors-mass-resignations-alarming,Middle East Eye,MY,low wages
